4.475000e+01	-8.435476e-04	4.193753e-04	-9.912309e-08	3.561490e-10	-8.960480e-05	4.315922e-05
4.500000e+01	-8.195994e-04	4.192118e-04	-9.619240e-08	3.539205e-10	-9.079880e-05	4.111357e-05
4.525000e+01	-7.954705e-04	4.190515e-04	-9.324856e-08	3.517147e-10	-9.198225e-05	3.907302e-05
4.550000e+01	-7.711660e-04	4.188943e-04	-9.029209e-08	3.495314e-10	-9.315599e-05	3.703745e-05
4.575000e+01	-7.466909e-04	4.187402e-04	-8.732353e-08	3.473702e-10	-9.432088e-05	3.500677e-05
4.600000e+01	-7.220498e-04	4.185893e-04	-8.434337e-08	3.452308e-10	-9.547771e-05	3.298087e-05
4.625000e+01	-6.972474e-04	4.184416e-04	-8.135207e-08	3.431131e-10	-9.662725e-05	3.095968e-05
4.650000e+01	-6.722880e-04	4.182971e-04	-7.835007e-08	3.410167e-10	-9.777025e-05	2.894312e-05
4.675000e+01	-6.471757e-04	4.181558e-04	-7.533782e-08	3.389414e-10	-9.890744e-05	2.693112e-05
4.700000e+01	-6.219145e-04	4.180178e-04	-7.231570e-08	3.368869e-10	-1.000395e-04	2.492361e-05
4.725000e+01	-5.965082e-04	4.178831e-04	-6.928411e-08	3.348530e-10	-1.011671e-04	2.292055e-05
4.750000e+01	-5.709605e-04	4.177517e-04	-6.624341e-08	3.328394e-10	-1.022910e-04	2.092188e-05
4.775000e+01	-5.452749e-04	4.176236e-04	-6.319395e-08	3.308458e-10	-1.034117e-04	1.892756e-05
4.800000e+01	-5.194546e-04	4.174988e-04	-6.013607e-08	3.288721e-10	-1.045298e-04	1.693755e-05
4.825000e+01	-4.935030e-04	4.173775e-04	-5.707008e-08	3.269180e-10	-1.056459e-04	1.495182e-05
4.850000e+01	-4.674230e-04	4.172595e-04	-5.399628e-08	3.249833e-10	-1.067607e-04	1.297033e-05
4.875000e+01	-4.412175e-04	4.171449e-04	-5.091495e-08	3.230676e-10	-1.078746e-04	1.099306e-05
4.900000e+01	-4.148895e-04	4.170337e-04	-4.782637e-08	3.211709e-10	-1.089882e-04	9.019985e-06
4.925000e+01	-3.884414e-04	4.169259e-04	-4.473079e-08	3.192928e-10	-1.101019e-04	7.051078e-06
4.950000e+01	-3.618759e-04	4.168217e-04	-4.162845e-08	3.174331e-10	-1.112165e-04	5.086317e-06
4.975000e+01	-3.351955e-04	4.167208e-04	-3.851960e-08	3.155917e-10	-1.123322e-04	3.125682e-06
5.000000e+01	-3.084023e-04	4.166235e-04	-3.540443e-08	3.137683e-10	-1.134495e-04	1.169150e-06
5.025000e+01	-2.814987e-04	4.165297e-04	-3.228316e-08	3.119626e-10	-1.145691e-04	-7.832975e-07
5.050000e+01	-2.544867e-04	4.164394e-04	-2.915599e-08	3.101746e-10	-1.156912e-04	-2.731683e-06
5.075000e+01	-2.273684e-04	4.163526e-04	-2.602310e-08	3.084039e-10	-1.168164e-04	-4.676029e-06
5.100000e+01	-2.001457e-04	4.162694e-04	-2.288467e-08	3.066504e-10	-1.179451e-04	-6.616356e-06
5.125000e+01	-1.728204e-04	4.161898e-04	-1.974085e-08	3.049138e-10	-1.190777e-04	-8.552691e-06
5.150000e+01	-1.453943e-04	4.161137e-04	-1.659181e-08	3.031940e-10	-1.202146e-04	-1.048506e-05
5.175000e+01	-1.178689e-04	4.160412e-04	-1.343769e-08	3.014907e-10	-1.213562e-04	-1.241348e-05
5.200000e+01	-9.024600e-05	4.159723e-04	-1.027862e-08	2.998039e-10	-1.225030e-04	-1.433800e-05
5.225000e+01	-6.252695e-05	4.159071e-04	-7.114732e-09	2.981332e-10	-1.236553e-04	-1.625864e-05
5.250000e+01	-3.471320e-05	4.158455e-04	-3.946148e-09	2.964784e-10	-1.248135e-04	-1.817543e-05
5.275000e+01	-6.806099e-06	4.157875e-04	-7.729782e-10	2.948395e-10	-1.259781e-04	-2.008841e-05
5.300000e+01	2.119308e-05	4.157332e-04	2.404674e-09	2.932162e-10	-1.271494e-04	-2.199762e-05
5.325000e+01	4.928313e-05	4.156826e-04	5.586711e-09	2.916083e-10	-1.283277e-04	-2.390310e-05
5.350000e+01	7.746293e-05	4.156357e-04	8.773045e-09	2.900157e-10	-1.295135e-04	-2.580489e-05
5.375000e+01	1.057314e-04	4.155924e-04	1.196359e-08	2.884381e-10	-1.307071e-04	-2.770305e-05
5.400000e+01	1.340875e-04	4.155529e-04	1.515828e-08	2.868755e-10	-1.319088e-04	-2.959761e-05
5.425000e+01	1.625303e-04	4.155171e-04	1.835704e-08	2.853276e-10	-1.331192e-04	-3.148863e-05
5.450000e+01	1.910589e-04	4.154851e-04	2.155980e-08	2.837942e-10	-1.343384e-04	-3.337616e-05
5.475000e+01	2.196725e-04	4.154567e-04	2.476651e-08	2.822752e-10	-1.355669e-04	-3.526027e-05
5.500000e+01	2.483704e-04	4.154322e-04	2.797713e-08	2.807704e-10	-1.368051e-04	-3.714099e-05
5.525000e+01	2.771517e-04	4.154114e-04	3.119160e-08	2.792796e-10	-1.380533e-04	-3.901841e-05
5.550000e+01	3.060158e-04	4.153944e-04	3.440988e-08	2.778028e-10	-1.393118e-04	-4.089257e-05
5.575000e+01	3.349621e-04	4.153811e-04	3.763194e-08	2.763397e-10	-1.405811e-04	-4.276355e-05
5.600000e+01	3.639900e-04	4.153717e-04	4.085776e-08	2.748901e-10	-1.418614e-04	-4.463141e-05
5.625000e+01	3.930991e-04	4.153661e-04	4.408731e-08	2.734540e-10	-1.431532e-04	-4.649622e-05
5.650000e+01	4.222888e-04	4.153643e-04	4.732057e-08	2.720311e-10	-1.444568e-04	-4.835805e-05
5.675000e+01	4.515587e-04	4.153664e-04	5.055753e-08	2.706213e-10	-1.457725e-04	-5.021697e-05
5.700000e+01	4.809085e-04	4.153722e-04	5.379817e-08	2.692245e-10	-1.471008e-04	-5.207305e-05
5.725000e+01	5.103378e-04	4.153820e-04	5.704250e-08	2.678405e-10	-1.484420e-04	-5.392638e-05
5.750000e+01	5.398463e-04	4.153956e-04	6.029052e-08	2.664691e-10	-1.497965e-04	-5.577701e-05
5.775000e+01	5.694337e-04	4.154130e-04	6.354222e-08	2.651103e-10	-1.511647e-04	-5.762504e-05
5.800000e+01	5.991000e-04	4.154344e-04	6.679763e-08	2.637638e-10	-1.525469e-04	-5.947054e-05
5.825000e+01	6.288448e-04	4.154596e-04	7.005675e-08	2.624296e-10	-1.539435e-04	-6.131359e-05
5.850000e+01	6.586682e-04	4.154887e-04	7.331960e-08	2.611075e-10	-1.553550e-04	-6.315427e-05
5.875000e+01	6.885699e-04	4.155218e-04	7.658620e-08	2.597973e-10	-1.567816e-04	-6.499265e-05
5.900000e+01	7.185500e-04	4.155587e-04	7.985658e-08	2.584989e-10	-1.582238e-04	-6.682881e-05
5.925000e+01	7.486085e-04	4.155996e-04	8.313077e-08	2.572122e-10	-1.596820e-04	-6.866284e-05
5.950000e+01	7.787454e-04	4.156444e-04	8.640880e-08	2.559370e-10	-1.611566e-04	-7.049482e-05
5.975000e+01	8.089607e-04	4.156931e-04	8.969071e-08	2.546733e-10	-1.626480e-04	-7.232482e-05
6.000000e+01	8.392547e-04	4.157458e-04	9.297655e-08	2.534208e-10	-1.641567e-04	-7.415292e-05
